base_beta,sigma,corr_len,sample_idx,alpha_min,sep_event
-0.145,0.05,0.02,30,-0.406364594115147,1
-0.145,0.05,0.02,31,-0.4024257748682884,1
-0.145,0.05,0.02,32,-0.40746092142643797,1
-0.145,0.05,0.02,33,-0.4075054961768194,1
-0.145,0.05,0.02,34,-0.388341453735546,1
-0.145,0.05,0.02,35,-0.4033495729713414,1
-0.145,0.05,0.02,36,-0.4071812698941448,1
-0.145,0.05,0.02,37,-0.40794141008377827,1
-0.145,0.05,0.02,38,-0.40566034023722386,1
-0.145,0.05,0.02,39,-0.4043362200526446,1
-0.145,0.05,0.02,40,-0.4078846412958974,1
-0.145,0.05,0.02,41,-0.40661380186579654,1
-0.145,0.05,0.02,42,-0.40365644622048236,1
-0.145,0.05,0.02,43,-0.4065061833806595,1
-0.145,0.05,0.02,44,-0.4024705809420671,1
-0.145,0.05,0.02,45,-0.39546611658731756,1
-0.145,0.05,0.02,46,-0.40466835892082226,1
-0.145,0.05,0.02,47,-0.40236300102585953,1
-0.145,0.05,0.02,48,-0.3891553344030929,1
-0.145,0.05,0.02,49,-0.3918662646269009,1
-0.145,0.05,0.02,50,-0.40745301129019923,1
-0.145,0.05,0.02,51,-0.4073938192554046,1
-0.145,0.05,0.02,52,-0.4083955256978188,1
-0.145,0.05,0.02,53,-0.4057757290005874,1
-0.145,0.05,0.02,54,-0.4079949338672003,1
-0.145,0.05,0.02,55,-0.4083832052088171,1
-0.145,0.05,0.02,56,-0.40612996055049455,1
-0.145,0.05,0.02,57,-0.40082727766451665,1
-0.145,0.05,0.02,58,-0.40624479917131706,1
-0.145,0.05,0.02,59,-0.40056734003941935,1
-0.145,0.05,0.1,0,-0.40741412151842654,1
-0.145,0.05,0.1,1,-0.4082384272880779,1
-0.145,0.05,0.1,2,-0.4033206499737554,1
-0.145,0.05,0.1,3,-0.40562249472882794,1
-0.145,0.05,0.1,4,-0.4057226688264723,1
-0.145,0.05,0.1,5,-0.40663598031339626,1
-0.145,0.05,0.1,6,-0.403330566321903,1
-0.145,0.05,0.1,7,-0.40785019345352463,1
-0.145,0.05,0.1,8,-0.40553189016909647,1
-0.145,0.05,0.1,9,-0.3841993927656659,1
-0.145,0.05,0.1,10,-0.4003078148215944,1
-0.145,0.05,0.1,11,-0.39939862156085487,1
-0.145,0.05,0.1,12,-0.3869004467042436,1
-0.145,0.05,0.1,13,-0.40797630801103946,1
-0.145,0.05,0.1,14,-0.3899999537423641,1
-0.145,0.05,0.1,15,-0.4041523024509131,1
-0.145,0.05,0.1,16,-0.4020682240736593,1
-0.145,0.05,0.1,17,-0.39716679419296513,1
-0.145,0.05,0.1,18,-0.3852415536520182,1
-0.145,0.05,0.1,19,-0.4061601595980501,1
-0.145,0.05,0.1,20,-0.3958012850910861,1
-0.145,0.05,0.1,21,-0.3885760646529609,1
-0.145,0.05,0.1,22,-0.4059002798575337,1
-0.145,0.05,0.1,23,-0.402450825633689,1
-0.145,0.05,0.1,24,-0.40661167305461304,1
-0.145,0.05,0.1,25,-0.40540725251919574,1
-0.145,0.05,0.1,26,-0.40002916249603576,1
-0.145,0.05,0.1,27,-0.4010319234297563,1
-0.145,0.05,0.1,28,-0.4081849078115099,1
-0.145,0.05,0.1,29,-0.4078852929289128,1
-0.145,0.05,0.1,30,-0.38259304574191105,1
-0.145,0.05,0.1,31,-0.39579576465187744,1
-0.145,0.05,0.1,32,-0.40532802261127454,1
-0.145,0.05,0.1,33,-0.4006858162472741,1
-0.145,0.05,0.1,34,-0.40342744872496955,1
-0.145,0.05,0.1,35,-0.4032278803953551,1
-0.145,0.05,0.1,36,-0.4042072535117253,1
-0.145,0.05,0.1,37,-0.40719902499754473,1
-0.145,0.05,0.1,38,-0.40710460984093916,1
-0.145,0.05,0.1,39,-0.4061959471369974,1
-0.145,0.05,0.1,40,-0.4061483691403954,1
-0.145,0.05,0.1,41,-0.3916668279286283,1
-0.145,0.05,0.1,42,-0.4079614257720043,1
-0.145,0.05,0.1,43,-0.37207186613664117,1
-0.145,0.05,0.1,44,-0.40556075858114277,1
-0.145,0.05,0.1,45,-0.3946264709366685,1
-0.145,0.05,0.1,46,-0.406041479993815,1
-0.145,0.05,0.1,47,-0.39997720064414805,1
-0.145,0.05,0.1,48,-0.3947444673188529,1
-0.145,0.05,0.1,49,-0.40787077943024297,1
-0.145,0.05,0.1,50,-0.397719271052962,1
-0.145,0.05,0.1,51,-0.3882162330482858,1
-0.145,0.05,0.1,52,-0.4012085551000702,1
-0.145,0.05,0.1,53,-0.3705975656483486,1
-0.145,0.05,0.1,54,-0.4069953202194824,1
-0.145,0.05,0.1,55,-0.38991262634168283,1
-0.145,0.05,0.1,56,-0.4082315278412907,1
-0.145,0.05,0.1,57,-0.395982398650967,1
-0.145,0.05,0.1,58,-0.4076163092079065,1
-0.145,0.05,0.1,59,-0.4052976871016563,1
-0.145,0.05,0.3,0,-0.40771027439599133,1
-0.145,0.05,0.3,1,-0.39225391017285705,1
-0.145,0.05,0.3,2,-0.39982051935202806,1
-0.145,0.05,0.3,3,0.08903667241761859,0
-0.145,0.05,0.3,4,-0.37626148861433495,1
-0.145,0.05,0.3,5,-0.38319662044572766,1
-0.145,0.05,0.3,6,-0.40300018256222475,1
-0.145,0.05,0.3,7,-0.4055721519013712,1
-0.145,0.05,0.3,8,-0.39377407778103063,1
-0.145,0.05,0.3,9,-0.4020033707742532,1
-0.145,0.05,0.3,10,-0.40379467684129255,1
-0.145,0.05,0.3,11,-0.40297613535552657,1
-0.145,0.05,0.3,12,-0.380283381739748,1
-0.145,0.05,0.3,13,-0.38220947264081967,1
-0.145,0.05,0.3,14,-0.4058526579442081,1
-0.145,0.05,0.3,15,-0.37924176785192754,1
-0.145,0.05,0.3,16,-0.40504058256241565,1
-0.145,0.05,0.3,17,-0.40235621739280525,1
-0.145,0.05,0.3,18,-0.37528011935053096,1
-0.145,0.05,0.3,19,-0.40799582330596473,1
-0.145,0.05,0.3,20,-0.39670144893165576,1
-0.145,0.05,0.3,21,-0.40677674514923007,1
-0.145,0.05,0.3,22,-0.3989899149905517,1
-0.145,0.05,0.3,23,-0.4070081432658819,1
-0.145,0.05,0.3,24,0.19456933329086085,0
-0.145,0.05,0.3,25,-0.4069374433994565,1
-0.145,0.05,0.3,26,0.21834248348511892,0
-0.145,0.05,0.3,27,-0.40388557513772244,1
-0.145,0.05,0.3,28,-0.38580072522428704,1
-0.145,0.05,0.3,29,-0.40068950905957884,1
-0.145,0.05,0.3,30,-0.40451959172107105,1
-0.145,0.05,0.3,31,-0.40203464292031243,1
-0.145,0.05,0.3,32,-0.4054259599676865,1
-0.145,0.05,0.3,33,-0.3975195155065663,1
-0.145,0.05,0.3,34,-0.3961087787523844,1
-0.145,0.05,0.3,35,-0.4032611721121975,1
-0.145,0.05,0.3,36,0.2041768564759264,0
-0.145,0.05,0.3,37,-0.4080617637198228,1
-0.145,0.05,0.3,38,-0.4083322112255971,1
-0.145,0.05,0.3,39,-0.4035357099166449,1
-0.145,0.05,0.3,40,-0.40724552792346647,1
-0.145,0.05,0.3,41,-0.40450344110543285,1
-0.145,0.05,0.3,42,-0.4081800783775495,1
-0.145,0.05,0.3,43,-0.4002438711742697,1
-0.145,0.05,0.3,44,-0.3993764438582838,1
-0.145,0.05,0.3,45,-0.40408343630873433,1
-0.145,0.05,0.3,46,-0.4079097529375097,1
-0.145,0.05,0.3,47,-0.4073167008759592,1
-0.145,0.05,0.3,48,-0.4030631182060638,1
-0.145,0.05,0.3,49,-0.40461452091521666,1
-0.145,0.05,0.3,50,-0.40628628767991815,1
-0.145,0.05,0.3,51,-0.40462167572455604,1
-0.145,0.05,0.3,52,-0.406846336867846,1
-0.145,0.05,0.3,53,-0.39404753993222885,1
-0.145,0.05,0.3,54,-0.3862485584680756,1
-0.145,0.05,0.3,55,-0.3835164329637022,1
-0.145,0.05,0.3,56,-0.40640717069989823,1
-0.145,0.05,0.3,57,-0.40796433426593165,1
-0.145,0.05,0.3,58,-0.3704851262309215,1
-0.145,0.05,0.3,59,-0.40726213284746293,1
